년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),"최대(시간별, kw)","최소(시간별, kw)",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2019.5.12,1,1055.04,44,140.16,0,140.16,3.6,0,0,0,0,0,3.6,34.32,67.92,105.12,126,138.48,140.16,134.4,119.76,95.04,61.2,24.72,4.32,0,0,0,0,0,0
2019.5.13,1,953.28,40,132.24,0,132.24,3.84,0,0,0,0,0,6.24,33.6,68.16,98.4,120.96,132.24,131.52,114.96,106.8,71.04,47.28,18.24,3.84,0,0,0,0,0,0
2019.5.14,1,976.32,41,133.68,0,133.68,0.48,0,0,0,0,0,5.28,27.12,67.44,88.32,120.96,129.36,133.68,128.16,113.28,89.28,52.56,14.4,6,0.48,0,0,0,0,0
2019.5.15,1,961.44,40,133.44,0,133.44,6.24,0,0,0,0,0,6.24,30.96,57.6,59.28,118.56,126.96,133.44,128.4,115.2,76.08,66.96,34.08,7.68,0,0,0,0,0,0
2019.5.16,1,983.76,41,130.08,0,130.08,0.48,0,0,0,0,0,4.8,27.84,68.88,93.12,116.16,125.28,130.08,127.68,109.68,89.04,57.84,24.48,8.4,0.48,0,0,0,0,0
2019.5.17,1,877.68,37,134.16,0,134.16,4.8,0,0,0,0,0,4.8,36,72,102.72,125.52,134.16,114,96.48,58.08,58.08,45.84,23.76,6.24,0,0,0,0,0,0
2019.5.18,1,111.84,5,16.32,0,16.32,0.72,0,0,0,0,0,0,1.2,2.88,11.04,11.28,16.32,13.92,15.6,13.2,8.88,4.08,8.88,3.84,0.72,0,0,0,0,0
2019.5.19,1,387.84,16,63.12,0,63.12,2.64,0,0,0,0,0,5.52,15.12,33.36,52.08,63.12,62.88,61.68,54.24,18.96,13.92,4.32,2.64,0,0,0,0,0,0,0
2019.5.20,1,521.28,22,72.24,0,72.24,0.24,0,0,0,0,0,0,8.4,24.24,48,29.52,48.24,55.44,72.24,68.64,66.96,66.96,28.32,4.08,0.24,0,0,0,0,0
2019.5.21,1,1148.4,48,145.92,0,145.92,0.24,0,0,0,0,0,7.44,48,88.8,118.8,135.36,143.28,145.92,138.48,124.32,99.6,65.52,27.6,5.04,0.24,0,0,0,0,0
2019.5.22,1,1132.8,47,144.72,0,144.72,0.24,0,0,0,0,0,7.2,44.88,85.2,114.24,132.96,143.28,144.72,139.2,124.08,99.36,64.8,27.6,5.04,0.24,0,0,0,0,0
2019.5.23,1,1044,44,135.12,0,135.12,0.24,0,0,0,0,0,6.72,36.24,74.88,101.04,120.48,132,135.12,133.92,117.84,93.84,60.48,25.92,5.28,0.24,0,0,0,0,0
2019.5.24,1,1018.56,42,131.76,0,131.76,0.24,0,0,0,0,0,6.96,37.92,74.64,100.32,118.32,129.36,131.76,126.72,111.12,90,58.8,25.92,6.48,0.24,0,0,0,0,0
2019.5.25,1,826.8,34,106.56,0,106.56,0.24,0,0,0,0,0,7.68,33.36,68.88,90,91.44,96.48,106.56,95.28,74.88,72.24,58.08,27.12,4.56,0.24,0,0,0,0,0
2019.5.26,1,1010.16,42,138.72,0,138.72,0.48,0,0,0,0,0,7.68,33.36,72.24,101.52,121.92,134.16,138.72,130.08,112.08,77.04,44.64,26.4,9.84,0.48,0,0,0,0,0
2019.5.27,1,21.36,1,5.28,0,5.28,1.2,0,0,0,0,0,0,1.2,5.28,2.4,1.68,2.16,4.08,3.12,1.44,0,0,0,0,0,0,0,0,0,0
2019.5.28,1,780,33,103.92,0,103.92,0.48,0,0,0,0,0,8.64,40.08,43.2,76.08,103.92,84,95.28,95.04,101.28,54.96,47.04,18.48,11.52,0.48,0,0,0,0,0
2019.5.29,1,1095.12,46,141.84,0,141.84,0.48,0,0,0,0,0,8.64,42.96,80.88,109.2,126.96,137.76,141.84,134.88,118.56,96.24,63.12,27.84,5.76,0.48,0,0,0,0,0
2019.5.30,1,991.44,41,138.24,0,138.24,4.32,0,0,0,0,0,10.08,44.16,68.4,107.28,125.28,137.76,138.24,130.56,96.24,61.44,44.64,23.04,4.32,0,0,0,0,0,0
2019.5.31,1,648.48,27,121.92,0,121.92,0.24,0,0,0,0,0,0.24,3.36,7.44,10.56,16.56,50.4,119.04,121.92,115.2,100.8,66,29.76,6.48,0.72,0,0,0,0,0
2019.6.1,1,959.52,40,139.68,0,139.68,9.12,0,0,0,0,0,11.52,39.6,72.48,103.92,116.4,105.6,139.68,126.24,97.2,63.36,45.84,28.56,9.12,0,0,0,0,0,0
2019.6.2,1,945.84,39,142.56,0,142.56,1.44,0,0,0,0,0,8.88,32.4,59.76,97.92,123.84,126.96,142.56,125.04,86.4,58.8,39.12,32.16,10.56,1.44,0,0,0,0,0
2019.6.3,1,1052.64,44,138.24,0,138.24,3.12,0,0,0,0,0,8.16,37.44,72.48,100.8,120.48,131.52,138.24,131.04,117.6,90.72,56.4,32.64,12,3.12,0,0,0,0,0
2019.6.4,1,1022.64,43,132.72,0,132.72,0.48,0,0,0,0,0,8.64,36.24,70.8,97.68,116.64,126.96,132.72,126.72,114.96,93.84,62.4,28.08,6.48,0.48,0,0,0,0,0
2019.6.5,1,1030.56,43,137.04,0,137.04,0.72,0,0,0,0,0,7.68,34.8,71.04,89.76,118.56,133.2,137.04,130.8,116.88,93.12,61.2,28.56,7.2,0.72,0,0,0,0,0
2019.6.6,1,804.96,34,111.12,0,111.12,0.72,0,0,0,0,0,10.8,32.4,65.28,80.64,89.28,106.32,111.12,109.44,99.84,65.76,24.48,8.88,0.72,0,0,0,0,0,0
2019.6.7,1,139.44,6,27.36,0,27.36,1.2,0,0,0,0,0,0,4.8,7.44,9.36,9.6,15.12,13.2,21.12,27.36,19.68,6.72,3.84,1.2,0,0,0,0,0,0
2019.6.8,1,870.96,36,126.24,0,126.24,1.2,0,0,0,0,0,5.28,18.96,47.52,102.72,63.6,66.48,119.76,126.24,111.12,101.28,66.96,28.56,11.28,1.2,0,0,0,0,0
2019.6.9,1,913.2,38,149.52,0,149.52,0.48,0,0,0,0,0,5.52,28.8,43.2,88.08,114.24,149.52,121.92,110.16,74.64,74.16,66.72,30,5.76,0.48,0,0,0,0,0
2019.6.10,1,784.08,33,100.32,0,100.32,0.72,0,0,0,0,0,8.64,31.92,60.96,95.52,69.84,83.28,75.6,100.32,80.16,71.76,68.88,29.76,6.72,0.72,0,0,0,0,0
2019.6.11,1,629.28,26,97.2,0,97.2,0.24,0,0,0,0,0,11.52,38.4,70.08,97.2,61.92,60.72,31.92,38.4,63.12,58.8,54,32.16,10.8,0.24,0,0,0,0,0
2019.6.12,1,756.24,32,112.32,0,112.32,0.48,0,0,0,0,0,7.44,20.4,28.56,55.2,60.24,97.68,86.16,112.32,94.8,91.92,65.28,28.08,7.68,0.48,0,0,0,0,0
2019.6.13,1,1101.36,46,141.12,0,141.12,1.68,0,0,0,0,0,7.68,40.08,78,106.08,128.16,139.2,141.12,136.32,123.36,99.12,60.72,28.56,11.28,1.68,0,0,0,0,0
2019.6.14,1,233.04,10,54.24,0,54.24,0.72,0,0,0,0,0,1.92,5.52,10.08,14.64,32.4,54.24,51.84,42.24,8.64,5.76,3.12,1.92,0.72,0,0,0,0,0,0
2019.6.15,1,809.52,34,116.16,0,116.16,1.2,0,0,0,0,0,3.12,17.52,41.76,71.52,106.32,116.16,112.08,72.96,89.04,88.56,48.24,33.84,7.2,1.2,0,0,0,0,0
2019.6.16,1,949.92,40,140.16,0,140.16,4.56,0,0,0,0,0,9.12,37.2,69.84,44.88,112.8,138.48,140.16,129.36,112.8,85.92,48.48,16.32,4.56,0,0,0,0,0,0
2019.6.17,1,871.92,36,132.48,0,132.48,1.68,0,0,0,0,0,7.92,26.16,31.68,43.92,71.28,112.56,132.48,126.48,118.32,94.8,64.32,29.04,11.28,1.68,0,0,0,0,0
2019.6.18,1,419.28,17,65.52,0,65.52,2.16,0,0,0,0,0,5.28,13.68,23.04,35.52,51.12,47.52,65.52,27.6,44.4,40.8,32.4,19.68,10.56,2.16,0,0,0,0,0
2019.6.19,1,900.24,38,118.56,0,118.56,1.68,0,0,0,0,0,8.16,30.72,58.8,77.76,102.24,118.56,105.6,115.68,96.48,84.72,59.04,30.48,10.32,1.68,0,0,0,0,0
2019.6.20,1,966.48,40,124.8,0,124.8,1.68,0,0,0,0,0,6.24,31.92,62.88,95.04,116.16,124.8,124.56,112.08,106.08,86.88,56.16,29.52,12.48,1.68,0,0,0,0,0
2019.6.21,1,1016.64,42,130.56,0,130.56,1.44,0,0,0,0,0,6.96,35.04,66.24,94.8,116.4,129.36,130.56,120.48,118.8,93.12,61.68,31.92,9.84,1.44,0,0,0,0,0
2019.6.22,1,967.68,40,128.4,0,128.4,0.72,0,0,0,0,0,4.32,21.36,71.52,87.12,100.8,108.72,128.4,125.04,120,96.72,65.76,31.44,5.76,0.72,0,0,0,0,0
2019.6.23,1,757.2,32,119.04,0,119.04,0.48,0,0,0,0,0,7.44,30.24,39.84,50.16,82.32,78.72,83.52,119.04,91.68,97.92,41.04,30,4.8,0.48,0,0,0,0,0
2019.6.24,1,918.72,38,124.08,0,124.08,0.96,0,0,0,0,0,5.04,39.12,72.24,104.88,80.4,96,124.08,113.76,115.2,68.64,60,30.24,8.16,0.96,0,0,0,0,0
2019.6.25,1,956.88,40,120.24,0,120.24,1.2,0,0,0,0,0,7.2,34.56,71.04,100.8,120.24,93.12,117.84,112.56,93.6,92.16,61.44,41.28,9.84,1.2,0,0,0,0,0
2019.6.26,1,69.36,3,12.24,0,12.24,2.16,0,0,0,0,0,6.96,3.6,5.52,5.04,5.28,5.04,4.32,4.08,6.48,12.24,8.64,2.16,0,0,0,0,0,0,0
2019.6.27,1,403.92,17,90,0,90,0.24,0,0,0,0,0,0.24,4.56,6,9.6,16.08,36.72,90,37.68,56.64,46.08,41.04,41.52,16.08,1.68,0,0,0,0,0
2019.6.28,1,684.96,29,92.88,0,92.88,1.68,0,0,0,0,0,2.64,12.72,36,61.92,79.2,64.08,75.36,81.6,92.88,70.08,61.92,31.44,13.44,1.68,0,0,0,0,0
2019.6.29,1,104.88,4,14.88,0,14.88,0.48,0,0,0,0,0,4.56,14.88,12,10.8,5.76,13.68,10.08,8.64,7.92,11.52,4.56,0.48,0,0,0,0,0,0,0
2019.6.30,1,644.64,27,102.48,0,102.48,0.48,0,0,0,0,0,6.96,18.24,48.48,50.64,81.36,102.48,92.88,66.72,63.6,74.88,22.08,8.88,6.96,0.48,0,0,0,0,0
2019.7.1,1,448.8,19,84.96,0,84.96,2.16,0,0,0,0,0,2.16,12,51.12,84.96,83.52,55.92,47.76,26.4,23.76,26.64,16.08,14.64,3.84,0,0,0,0,0,0
2019.7.2,1,756.48,32,115.2,0,115.2,0.24,0,0,0,0,0,7.44,34.8,69.12,97.68,112.08,115.2,71.04,62.64,57.36,45.12,36.96,33.84,12.96,0.24,0,0,0,0,0
2019.7.3,1,498.48,21,73.2,0,73.2,1.68,0,0,0,0,0,4.32,21.12,37.44,55.44,45.36,73.2,47.76,37.2,63.36,44.88,36,18.48,12.24,1.68,0,0,0,0,0
2019.7.4,1,972.72,41,126,0,126,1.44,0,0,0,0,0,7.44,33.84,68.88,97.44,116.16,124.32,126,124.8,100.32,71.76,60.96,30.96,8.4,1.44,0,0,0,0,0
2019.7.5,1,823.44,34,111.84,0,111.84,0.48,0,0,0,0,0,6.24,30.48,47.52,78.72,98.64,102.24,111.84,107.28,71.76,63.84,56.64,39.12,8.64,0.48,0,0,0,0,0
2019.7.6,1,1023.36,43,137.04,0,137.04,0.96,0,0,0,0,0,6.48,26.16,65.04,94.56,119.76,133.2,137.04,132.72,106.56,96.96,65.52,31.2,7.2,0.96,0,0,0,0,0
2019.7.7,1,930.24,39,144,0,144,0.48,0,0,0,0,0,6,13.68,42.48,70.56,79.68,120.24,144,138.48,122.16,90.48,59.04,32.88,10.08,0.48,0,0,0,0,0
2019.7.8,1,623.28,26,127.2,0,127.2,0.72,0,0,0,0,0,2.64,6.96,16.08,24.96,58.56,60.24,87.84,127.2,94.08,78.24,40.32,18.24,7.2,0.72,0,0,0,0,0
2019.7.9,1,327.84,14,50.4,0,50.4,0.48,0,0,0,0,0,0.48,7.68,18.48,30,43.92,39.6,29.76,22.56,22.56,21.36,50.4,28.32,12.72,0,0,0,0,0,0
2019.7.10,1,177.6,7,30.24,0,30.24,0.24,0,0,0,0,0,1.2,14.88,23.52,23.04,20.16,30.24,16.56,17.52,10.56,12.24,7.44,0.24,0,0,0,0,0,0,0
2019.7.11,1,664.32,28,103.44,0,103.44,0.24,0,0,0,0,0,3.36,14.88,18.24,66.48,98.64,103.44,85.44,69.6,63.36,77.04,45.84,13.44,4.32,0.24,0,0,0,0,0
2019.7.12,1,969.12,40,136.8,0,136.8,0.48,0,0,0,0,0,3.84,31.92,53.76,85.92,106.08,127.68,136.8,115.68,113.52,94.8,62.4,27.12,9.12,0.48,0,0,0,0,0
2019.7.13,1,338.64,14,58.8,0,58.8,0.24,0,0,0,0,0,0.24,9.36,13.2,24.48,22.56,30.72,32.64,58.8,42.24,36.48,25.44,26.64,12.24,3.6,0,0,0,0,0
2019.7.14,1,915.84,38,133.44,0,133.44,0.24,0,0,0,0,0,4.08,23.04,50.4,79.2,113.28,127.2,133.44,120.96,89.76,91.44,47.52,29.76,5.52,0.24,0,0,0,0,0
2019.7.15,1,542.88,23,92.16,0,92.16,0.24,0,0,0,0,0,0.24,7.68,22.8,32.16,32.4,61.2,92.16,66.96,57.84,73.2,54,31.92,9.36,0.96,0,0,0,0,0
2019.7.16,1,936.96,39,132.24,0,132.24,0.96,0,0,0,0,0,5.28,20.88,56.16,74.88,104.16,116.4,132.24,122.88,114.96,85.44,63.12,31.2,8.4,0.96,0,0,0,0,0
2019.7.17,1,882.96,37,119.76,0,119.76,0.24,0,0,0,0,0,6.24,26.88,68.88,87.36,84,88.56,119.76,108,112.56,76.56,58.8,37.2,7.92,0.24,0,0,0,0,0
2019.7.18,1,139.92,6,22.8,0,22.8,0.48,0,0,0,0,0,0,0.72,11.76,16.8,18.24,22.8,16.08,9.12,7.68,7.68,15.36,10.08,3.12,0.48,0,0,0,0,0
2019.7.19,1,41.04,2,14.16,0,14.16,0.24,0,0,0,0,0,0,0,1.2,3.6,3.6,0.24,3.12,2.64,0.24,8.4,14.16,3.36,0.48,0,0,0,0,0,0
2019.7.20,1,49.92,2,10.32,0,10.32,0.48,0,0,0,0,0,0,0,0,3.12,4.08,2.64,5.76,10.32,10.32,5.52,7.2,0.48,0.48,0,0,0,0,0,0
2019.7.21,1,337.2,14,88.56,0,88.56,0.72,0,0,0,0,0,0,0,2.4,1.68,21.12,24,49.44,88.56,37.68,37.68,37.68,26.4,9.84,0.72,0,0,0,0,0
2019.7.22,1,912.24,38,129.84,0,129.84,1.2,0,0,0,0,0,5.04,27.12,47.28,69.6,96.96,121.2,129.84,119.52,106.32,87.12,59.28,30.96,10.8,1.2,0,0,0,0,0
2019.7.23,1,814.8,34,122.88,0,122.88,0.96,0,0,0,0,0,2.64,13.92,34.8,68.88,91.44,99.36,76.56,122.88,115.68,91.68,61.2,24.72,10.08,0.96,0,0,0,0,0
2019.7.24,1,624.48,26,124.8,0,124.8,1.44,0,0,0,0,0,1.44,14.4,21.12,29.04,59.04,119.28,99.36,124.8,80.64,37.44,18,15.84,4.08,0,0,0,0,0,0
2019.7.25,1,155.04,6,38.16,0,38.16,1.2,0,0,0,0,0,1.2,3.36,2.88,3.12,14.64,28.56,38.16,21.84,14.4,8.4,10.32,5.04,3.12,0,0,0,0,0,0
2019.7.26,1,194.4,8,30.48,0,30.48,0.96,0,0,0,0,0,0.96,3.12,6.96,7.44,20.4,30.48,16.56,7.68,22.32,30.48,23.52,19.68,4.8,0,0,0,0,0,0
2019.7.27,1,187.68,8,33.84,0,33.84,3.84,0,0,0,0,0,0,4.8,9.84,14.88,24.48,20.64,22.32,33.84,23.76,17.04,8.16,3.84,4.08,0,0,0,0,0,0
2019.7.28,1,676.56,28,119.04,0,119.04,0.24,0,0,0,0,0,0.72,15.84,22.32,36.72,66.72,71.52,82.8,85.92,119.04,90.48,62.64,14.4,7.2,0.24,0,0,0,0,0
2019.7.29,1,595.44,25,99.12,0,99.12,0.24,0,0,0,0,0,0.24,6.24,9.12,34.08,37.92,54.24,93.36,85.92,99.12,87.12,64.32,20.16,3.36,0.24,0,0,0,0,0
2019.7.30,1,963.12,40,131.52,0,131.52,2.88,0,0,0,0,0,2.88,33.12,66.96,83.28,106.56,127.68,131.52,115.2,96.72,89.76,71.28,33.12,5.04,0,0,0,0,0,0
2019.7.31,1,969.36,40,128.16,0,128.16,2.88,0,0,0,0,0,2.88,27.12,59.28,90.72,108.96,121.92,119.76,128.16,116.64,96.24,65.52,28.56,3.6,0,0,0,0,0,0
2019.8.1,1,1031.52,43,137.28,0,137.28,0.24,0,0,0,0,0,2.16,33.12,70.8,97.2,120.96,132.72,137.28,131.52,118.56,90.24,64.08,28.32,4.32,0.24,0,0,0,0,0
2019.8.2,1,999.12,42,129.12,0,129.12,0.24,0,0,0,0,0,2.16,31.92,68.16,95.76,116.64,127.44,129.12,124.08,113.76,93.36,62.88,27.84,5.76,0.24,0,0,0,0,0
2019.8.3,1,976.08,41,131.04,0,131.04,0.24,0,0,0,0,0,2.88,25.92,61.68,87.84,114.96,127.68,131.04,125.76,113.28,90.96,59.52,25.92,8.4,0.24,0,0,0,0,0
2019.8.4,1,895.68,37,121.68,0,121.68,0.24,0,0,0,0,0,1.92,26.4,59.28,82.08,103.92,121.68,121.68,97.68,96,90,59.28,28.32,7.2,0.24,0,0,0,0,0
2019.8.5,1,927.12,39,129.36,0,129.36,0.24,0,0,0,0,0,3.12,24.48,58.32,83.28,109.2,126.48,129.36,125.28,105.84,83.28,50.64,21.6,6,0.24,0,0,0,0,0
2019.8.6,1,234.96,10,48,0,48,0.72,0,0,0,0,0,1.68,13.44,29.04,48,43.68,46.32,29.52,19.44,2.16,0.72,0.96,0,0,0,0,0,0,0,0
2019.8.7,1,905.52,38,128.64,0,128.64,4.8,0,0,0,0,0,0,6.24,31.44,82.32,94.08,128.64,126.96,128.64,116.16,93.84,64.32,28.08,4.8,0,0,0,0,0,0
2019.8.8,1,924.72,39,133.2,0,133.2,3.12,0,0,0,0,0,3.36,19.68,48.48,59.04,105.12,130.8,133.2,125.76,114.96,94.32,63.12,23.76,3.12,0,0,0,0,0,0
2019.8.9,1,810.72,34,106.32,0,106.32,0.24,0,0,0,0,0,1.2,31.68,55.92,85.2,102.96,99.12,106.32,85.92,88.8,73.44,45.36,25.44,9.12,0.24,0,0,0,0,0
2019.8.10,1,851.76,35,139.44,0,139.44,1.68,0,0,0,0,0,1.68,15.36,15.36,42.96,96.48,106.56,139.2,139.44,107.28,97.68,58.56,26.88,4.32,0,0,0,0,0,0
2019.8.11,1,867.36,36,130.32,0,130.32,0.48,0,0,0,0,0,0.48,13.2,34.8,54.24,114,130.32,96.48,120.24,122.16,90.96,56.16,26.4,7.92,0,0,0,0,0,0
2019.8.12,1,970.32,40,135.12,0,135.12,0.72,0,0,0,0,0,0.72,13.68,58.56,83.04,114.96,132,135.12,128.16,114.24,95.76,64.32,26.88,2.88,0,0,0,0,0,0
2019.8.13,1,995.76,41,132.96,0,132.96,0.96,0,0,0,0,0,0.96,25.92,64.32,98.88,117.36,129.36,132.96,128.64,113.76,93.12,62.4,25.68,2.4,0,0,0,0,0,0
2019.8.14,1,960,40,132.24,0,132.24,1.92,0,0,0,0,0,1.92,27.84,44.4,81.6,115.92,132.24,124.56,125.28,114,101.52,58.08,30.24,2.4,0,0,0,0,0,0
2019.8.15,1,234.96,10,36.24,0,36.24,0.48,0,0,0,0,0,0,1.2,17.76,20.88,18,30.48,34.56,26.16,36.24,25.44,10.08,5.76,7.92,0.48,0,0,0,0,0
2019.8.16,1,930.96,39,132.96,0,132.96,1.68,0,0,0,0,0,1.68,27.6,58.32,96.72,117.84,132.96,122.4,109.44,98.88,85.2,54.48,21.12,4.32,0,0,0,0,0,0
2019.8.17,1,1026.72,43,136.32,0,136.32,1.2,0,0,0,0,0,1.2,26.64,69.12,101.52,119.28,133.2,136.32,131.28,117.12,95.52,63.84,27.12,4.56,0,0,0,0,0,0
2019.8.18,1,715.44,30,111.12,0,111.12,1.44,0,0,0,0,0,1.44,11.04,22.56,44.64,72.48,85.68,110.16,111.12,96,74.64,50.88,26.88,7.92,0,0,0,0,0,0
2019.8.19,1,654.96,27,94.56,0,94.56,0.24,0,0,0,0,0,1.68,18.24,34.08,51.12,94.56,84.96,79.2,73.68,79.92,53.52,50.16,27.84,5.76,0.24,0,0,0,0,0
2019.8.20,1,581.28,24,111.36,0,111.36,6.72,0,0,0,0,0,0,6.96,28.8,26.4,59.28,111.36,104.16,92.64,37.44,51.6,31.92,24,6.72,0,0,0,0,0,0
2019.8.21,1,417.12,17,72.72,0,72.72,1.2,0,0,0,0,0,1.2,5.04,15.12,25.44,30.96,56.88,61.92,66.96,72.72,50.4,18.48,8.64,3.36,0,0,0,0,0,0
2019.8.22,1,118.56,5,30.24,0,30.24,1.68,0,0,0,0,0,0,0,3.84,1.68,2.16,5.76,10.8,9.84,18.48,12.96,18.24,30.24,4.56,0,0,0,0,0,0
2019.8.23,1,324,14,80.64,0,80.64,0.72,0,0,0,0,0,0.72,5.52,15.12,20.64,11.52,13.44,12.96,37.92,56.16,80.64,36.48,26.16,6.72,0,0,0,0,0,0
2019.8.24,1,743.76,31,114.72,0,114.72,1.92,0,0,0,0,0,1.92,24.72,74.64,106.56,114.72,103.2,83.52,72.24,53.76,48,39.12,18.24,3.12,0,0,0,0,0,0
2019.8.25,1,410.16,17,75.36,0,75.36,0.24,0,0,0,0,0,0.24,6.48,24.24,16.8,50.16,75.36,37.44,32.16,63.36,57.12,26.16,15.36,5.28,0,0,0,0,0,0
2019.8.26,1,928.8,39,138.72,0,138.72,0.48,0,0,0,0,0,0.48,25.2,64.8,101.28,124.08,138.72,129.6,84.96,101.04,93.12,41.04,19.68,4.8,0,0,0,0,0,0
2019.8.27,1,151.92,6,33.36,0,33.36,0.24,0,0,0,0,0,0,3.12,12.72,33.36,21.36,16.08,10.32,6.96,8.4,11.76,19.68,7.92,0.24,0,0,0,0,0,0
2019.8.28,1,219.6,9,38.4,0,38.4,0.48,0,0,0,0,0,0,0.48,2.16,12.72,23.76,32.16,38.4,30.96,31.2,27.36,13.2,7.2,0,0,0,0,0,0,0
2019.8.29,1,142.08,6,26.64,0,26.64,0.24,0,0,0,0,0,0.24,3.6,2.64,1.68,13.2,25.68,21.36,26.64,21.12,16.32,7.68,1.68,0.24,0,0,0,0,0,0
2019.8.30,1,850.08,35,123.84,0,123.84,0.96,0,0,0,0,0,0.96,17.04,56.4,104.88,123.84,90.24,90.24,114.24,82.32,80.88,60.48,25.68,2.88,0,0,0,0,0,0
2019.8.31,1,925.68,39,131.76,0,131.76,0.72,0,0,0,0,0,0.72,16.32,53.76,84.72,108.24,111.84,131.76,131.52,115.2,91.2,51.6,26.16,2.64,0,0,0,0,0,0
2019.9.1,1,360.48,15,70.56,0,70.56,0.48,0,0,0,0,0,0.48,7.2,18,29.28,55.68,70.56,67.44,50.4,28.8,18.24,10.32,4.08,0,0,0,0,0,0,0
2019.9.2,1,125.28,5,30.72,0,30.72,0.96,0,0,0,0,0,0,0.96,4.08,5.52,5.04,7.68,8.64,17.04,21.36,30.72,23.28,0.96,0,0,0,0,0,0,0
2019.9.3,1,220.32,9,43.2,0,43.2,0.24,0,0,0,0,0,0.48,4.08,8.4,4.08,18.72,43.2,43.2,40.32,21.12,10.8,21.12,4.56,0.24,0,0,0,0,0,0
2019.9.4,1,371.52,15,65.52,0,65.52,1.68,0,0,0,0,0,0,2.88,12,19.92,61.92,65.52,61.44,50.88,41.76,31.2,10.08,12.24,1.68,0,0,0,0,0,0
2019.9.5,1,833.04,35,134.88,0,134.88,0.96,0,0,0,0,0,0.96,15.36,47.52,74.4,109.2,120.96,134.88,111.84,53.04,84.24,58.56,20.88,1.2,0,0,0,0,0,0
2019.9.6,1,394.56,16,64.32,0,64.32,0.48,0,0,0,0,0,0.48,4.8,23.76,33.6,36.96,33.84,32.64,64.32,61.44,46.56,42.48,12.96,0.72,0,0,0,0,0,0
2019.9.7,1,389.04,16,105.6,0,105.6,0.96,0,0,0,0,0,0,0.96,2.64,14.88,40.56,105.6,55.2,36.48,36.24,40.32,36.24,18,1.92,0,0,0,0,0,0
2019.9.8,1,485.52,20,91.44,0,91.44,0.48,0,0,0,0,0,0.48,5.52,24.72,23.04,24,44.4,53.52,54.24,87.12,91.44,54.72,21.6,0.72,0,0,0,0,0,0
2019.9.9,1,877.92,37,132.96,0,132.96,1.2,0,0,0,0,0,1.2,21.36,40.32,88.32,118.32,122.4,132.96,126.24,114.48,61.44,37.44,11.76,1.68,0,0,0,0,0,0
2019.9.10,1,604.8,25,85.92,0,85.92,0.24,0,0,0,0,0,0.24,8.4,33.36,85.92,66,71.28,70.08,85.92,68.4,51.84,44.16,16.56,2.64,0,0,0,0,0,0
2019.9.11,1,419.52,17,104.64,0,104.64,0.48,0,0,0,0,0,0,9.6,23.28,33.36,40.56,85.2,104.64,53.52,26.64,23.52,7.68,11.04,0.48,0,0,0,0,0,0
2019.9.12,1,344.16,14,61.68,0,61.68,2.4,0,0,0,0,0,0,2.4,19.68,48.96,61.68,43.92,43.2,46.56,27.36,32.88,13.2,4.32,0,0,0,0,0,0,0
2019.9.13,1,1014,42,146.88,0,146.88,0.48,0,0,0,0,0,0,18.48,72.72,110.4,114,141.36,146.88,139.2,101.28,92.16,59.52,17.52,0.48,0,0,0,0,0,0
2019.9.14,1,940.8,39,139.2,0,139.2,0.24,0,0,0,0,0,0,14.64,43.92,72,125.28,137.04,139.2,133.2,114.96,89.76,54.48,16.08,0.24,0,0,0,0,0,0
2019.9.15,1,759.6,32,113.04,0,113.04,0.24,0,0,0,0,0,0.24,9.6,37.2,101.04,113.04,82.08,55.92,84.96,112.32,91.68,55.2,15.84,0.48,0,0,0,0,0,0
2019.9.16,1,746.88,31,125.28,0,125.28,0.24,0,0,0,0,0,0.24,17.76,71.28,101.52,110.64,125.28,98.64,53.52,57.84,51.36,41.28,17.04,0.48,0,0,0,0,0,0
2019.9.17,1,1011.6,42,144.48,0,144.48,0.24,0,0,0,0,0,0,17.28,73.92,84.48,131.04,143.04,144.48,134.88,119.04,91.92,55.92,15.36,0.24,0,0,0,0,0,0
2019.9.18,1,773.04,32,120.72,0,120.72,0.48,0,0,0,0,0,0,17.76,30.72,50.64,94.08,104.16,84.24,120.72,117.12,81.6,56.88,14.64,0.48,0,0,0,0,0,0
2019.9.19,1,1053.6,44,148.08,0,148.08,0.24,0,0,0,0,0,0.24,17.76,73.2,114,135.6,146.64,148.08,134.64,118.56,94.32,55.92,14.4,0.24,0,0,0,0,0,0
2019.9.20,1,721.68,30,133.92,0,133.92,0.48,0,0,0,0,0,0,3.36,12.72,25.68,102.96,122.4,133.92,120.24,93.36,57.84,36.48,12.24,0.48,0,0,0,0,0,0
2019.9.21,1,75.6,3,19.68,0,19.68,0.48,0,0,0,0,0,0,0.72,3.84,7.68,8.64,19.68,10.08,10.8,8.64,3.36,1.68,0.48,0,0,0,0,0,0,0
2019.9.22,1,62.16,3,11.28,0,11.28,1.2,0,0,0,0,0,0,0,2.64,5.76,11.28,9.84,11.28,8.88,6.24,5.04,1.2,0,0,0,0,0,0,0,0
2019.9.23,1,315.84,13,60.72,0,60.72,0.72,0,0,0,0,0,0,2.88,25.92,42.24,45.36,49.68,60.72,53.04,11.28,14.4,9.6,0.72,0,0,0,0,0,0,0
